start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
288.92630158730157,289.0888412698413,33,110,2,2,2,1,1,1,1,1,1,1,1,1,1,1
288.4502925170068,289.0888412698413,45,76,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
287.9846095238095,288.5431723356009,40,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
287.6363102040816,288.1252131519274,33,96,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
287.29962086167797,287.43894058956914,45,52,1,1,1,1,1,1,1,1,1,1,1,1
287.2764009070295,287.6363102040816,33,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
287.06742131519275,287.2299609977324,38,60,4,3,3,3,2,2,2,2,2,1,1,1,1,1
286.684292063492,287.06742131519275,40,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-2
286.3592126984127,286.684292063492,40,105,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0
286.2198929705215,286.3592126984127,40,110,1,1,1,1,1,2,2,2,2,2,2,2
286.00962947845807,286.12701315192743,38,65,0,0,0,1,1,1,1,2,2,2,2
285.64972018140594,285.82386984126987,50,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285.64972018140594,286.00962947845807,38,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
285.5916702947846,285.7774299319728,45,78,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
285.25498095238095,285.5916702947846,45,110,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
284.7673619047619,285.301420861678,38,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284.6512621315193,284.7673619047619,38,89,-1,0,0,0,0,0,0,0,0,1
284.372622675737,284.6512621315193,37,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
283.9301596371882,284.38423265306125,44,91,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
283.4309306122449,284.0462594104308,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
283.082631292517,283.4541505668934,35,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
282.7691619047619,283.12907120181404,42,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.0957832199546,283.082631292517,35,91,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281.8739097505669,282.013229478458,36,56,2,2,2,2,2,2,0,0,0,0,0,0
281.75780997732426,281.8739097505669,37,100,1,1,1,1,1,1,0,0,0,0
281.6068802721088,281.7113700680272,49,31,1,1,1,1,1,1,1,1,1
281.6068802721088,281.75780997732426,37,98,1,1,1,1,1,1,1,1,1,1,1,1,1
281.1424811791383,281.6068802721088,42,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
