start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
285.5568403628118,285.74260000000004,45,88,2,2,1,1,1,1,1,1,1,2,1,1,1,0,0,1
285.24337097505673,285.5568403628118,45,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
284.7673619047619,285.33625079365083,38,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284.69770204081635,284.7673619047619,38,102,0,0,0,0,0,0
284.372622675737,284.6860920634921,37,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
284.3029628117914,284.3958426303855,44,65,1,1,1,1,1,0,0,0
284.2333029478458,284.372622675737,37,56,1,1,1,1,1,1,1,1,1,1,1,1
283.94176961451245,284.3029628117914,44,93,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283.4077106575964,283.5005904761905,36,56,-1,-1,1,3,3,3,3,3
283.082631292517,283.4077106575964,35,100,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.9665315192744,283.082631292517,35,65,1,1,1,1,1,1,1,1,1,1
282.7691619047619,282.9665315192744,35,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.75755192743765,283.16390113378685,42,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.13061315192743,282.7691619047619,35,112,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.07127936507936,282.13061315192743,35,88,2,2,2,2,2,2
281.88551972789116,282.0248394557823,36,53,2,2,2,2,0,0,0,0,0,0,0,-1
281.59527029478454,281.88551972789116,37,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
281.1540911564626,281.6068802721088,42,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
281.07282131519275,281.1540911564626,42,60,0,0,0,0,0,0,1
280.6664721088435,281.22375102040814,37,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280.1091931972789,280.6200321995465,44,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,-1
279.8176598639456,280.0498594104309,49,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279.60868027210887,280.07307936507937,28,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279.5041904761905,279.6319002267574,49,52,1,1,1,1,1,1,1,1,1,1,1
279.21394104308393,279.67834013605443,33,82,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1
278.4592925170068,279.21394104308393,33,96,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2
278.44768253968255,278.61022222222226,45,35,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
278.3199727891157,278.4012426303855,40,41,1,1,1,1,1,1,1
278.2851428571429,278.4592925170068,33,56,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2
278.07487936507937,278.378022675737,45,88,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277.5524303854875,278.12260317460317,40,94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
277.4595505668934,277.5524303854875,40,46,2,2,2,2,0,0,0,0
277.20413106575967,277.63370022675736,33,91,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1,1,1
276.8790517006803,277.20413106575967,33,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2
276.646852154195,276.7861718820862,38,53,4,4,2,2,2,2,1,1,1,1,1,1
276.426262585034,276.63524217687075,40,87,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,1,-2,-2
276.2521129251701,276.426262585034,40,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275.7516,276.2521129251701,40,105,-1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0
275.5658403628118,275.72838004535146,38,72,0,0,0,1,1,1,1,1,1,1,2,2,2,2
275.2523709750567,275.5658403628118,38,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0
275.1246612244898,275.28720090702944,45,79,2,2,2,2,2,2,2,2,2,2,2,2,1,1
274.8924616780045,275.1246612244898,45,105,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
274.8111918367347,274.8924616780045,45,85,1,1,1,2,2,2,2
274.78797188208614,274.8924616780045,38,55,1,1,1,1,1,1,1,1,1
274.28874285714284,274.78797188208614,38,102,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274.148139229025,274.2539129251701,37,69,1,1,1,1,2,2,2,2,2,2
273.9507696145125,274.148139229025,37,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273.85788979591837,273.9507696145125,37,38,1,1,1,1,0,0,0,0
273.48637052154197,273.973989569161,44,85,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
273.0219714285715,273.53281043083905,37,89,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
272.9174816326531,273.0219714285715,36,46,-2,-2,-1,-1,-1,-1,0,0,2
272.7549419501134,272.9174816326531,35,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272.6620621315193,272.80138185941047,47,41,1,1,1,1,1,1,1,1,1,1,1,1
272.650452154195,272.7549419501134,35,95,1,1,1,1,1,1,1,1,1
272.5227424036282,272.650452154195,35,54,1,1,1,1,1,1,1,1,1,1,1
272.32537278911565,272.7317219954649,42,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272.32537278911565,272.5227424036282,35,49,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
272.12671927437646,272.32537278911565,35,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271.975789569161,272.12671927437646,35,113,1,1,1,1,1,1,1,1,1,1,1,1,1
271.6623201814059,271.975789569161,35,112,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271.65071020408163,271.74359002267573,47,38,2,1,1,1,1,1,1,1
271.5113904761905,271.6623201814059,35,37,3,3,3,3,2,3,3,3,2,2,2,2,2
271.4301206349206,271.5113904761905,36,54,4,2,2,2,2,2,0
271.17470113378687,271.3372408163265,49,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271.17470113378687,271.4301206349206,37,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.98894149659867,271.13987120181406,42,85,1,1,1,1,1,1,1,1,1,0,0,0,0
270.73352199546486,270.98894149659867,42,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.7219120181406,270.8031818594104,54,41,0,1,1,1,1,1,1
270.2226829931973,270.76835192743766,37,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1
270.11690929705213,270.2226829931973,37,46,1,1,1,0,0,0,0,0,0,0
269.7221700680272,270.17624308390026,44,83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
269.65251020408164,269.7221700680272,44,47,0,0,0,0,0,0
269.3506507936508,269.60607029478456,49,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
269.1648911564626,269.54802040816327,28,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268.7585419501134,269.19972108843535,33,81,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268.73532199546486,268.9443015873016,45,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268.16514920634916,268.7585419501134,33,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
268.0838793650793,268.16514920634916,33,99,1,1,1,1,1,1,1
268.0490494331066,268.2709229024943,45,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267.82845986394557,267.93294965986394,45,71,1,1,1,1,1,1,1,1,1
267.8168498866213,268.0838793650793,33,47,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1
267.70075011337866,267.82845986394557,45,101,1,1,1,1,1,1,1,1,1,1,1
267.57304036281175,267.70075011337866,45,60,1,1,1,1,1,1,1,1,1,1,1
267.1202512471655,267.70075011337866,40,90,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266.9112716553288,267.143471201814,33,86,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
266.7835619047619,266.9112716553288,33,96,1,1,1,1,1,1,1,1,1,1,1
266.44687256235824,266.7835619047619,33,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
266.22628299319723,266.3075528344671,38,35,3,3,3,2,2,2,1
266.15533922902495,266.22628299319723,39,87,3,1,1,1,1,1,1
266.0160195011338,266.15533922902495,40,96,1,1,1,1,1,1,1,1,1,0,0,0
265.93474965986394,266.0160195011338,40,105,1,1,1,1,1,1,1
265.84186984126984,265.9231396825397,52,43,1,1,1,1,1,1,1
265.83025986394557,265.93474965986394,40,98,1,1,1,1,1,1,1,1,1
265.56323038548754,265.83025986394557,40,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
265.43552063492064,265.56323038548754,40,101,2,2,2,2,2,2,2,2,2,2,2
265.3542507936508,265.43552063492064,40,85,1,2,2,2,2,2,2
265.23815102040817,265.33103083900227,39,49,-2,1,1,1,1,1,1,1
265.15688117913834,265.23815102040817,38,70,1,1,1,1,1,1,1
265.06400136054424,265.15688117913834,38,76,1,1,1,1,1,1,1,1
264.83180181405896,265.06400136054424,38,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264.8085818594104,264.92468163265306,50,41,1,1,1,1,1,1,1,1,1,1
264.75053197278913,264.9014616780045,45,67,2,1,1,1,2,2,2,1,1,1,1,1,1
264.7273120181406,264.83180181405896,38,50,1,1,1,1,1,1,1,1,1
264.6228222222222,264.75053197278913,45,103,2,2,2,2,2,2,2,2,2,2,2
264.4486725623583,264.6228222222222,45,105,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2
264.36740272108847,264.4486725623583,45,69,1,1,1,1,1,2,2
264.33257278911566,264.437062585034,38,61,1,1,1,1,1,1,1,1,1
263.8552798185941,264.33257278911566,38,101,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263.6811301587302,263.8320598639456,37,72,1,1,1,1,1,1,1,1,1,2,2,2,2
263.51859047619047,263.6811301587302,37,89,0,0,0,0,1,1,1,1,1,1,1,1,1,1
263.4141006802721,263.51859047619047,37,34,0,0,0,0,0,0,0,0,0
263.06580136054424,263.53020045351474,44,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
263.05419138322,263.1470712018141,37,49,0,0,0,0,1,1,1,1
262.61301224489796,263.05419138322,37,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
262.5433523809524,262.61301224489796,36,61,-1,-1,-1,2,2,2
262.2285990929705,262.39242267573695,47,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262.2285990929705,262.5433523809524,35,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
261.90351972789114,262.0196195011338,54,36,0,0,0,1,1,1,1,1,1,1
261.90351972789114,262.29954285714285,42,83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.21853106575963,262.2285990929705,35,87,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
261.0676013605442,261.21853106575963,35,30,4,4,2,2,2,2,3,3,3,3,2,2,2
260.9631115646258,261.0676013605442,36,47,4,4,3,3,2,2,2,2,2
260.7773519274376,260.9631115646258,37,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.7541319727891,260.85862176870745,49,45,1,1,1,1,1,1,1,1,1
260.6844721088435,260.7773519274376,37,55,1,1,1,1,1,1,1,1
260.5335424036281,260.73091201814054,42,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
260.2781229024943,260.3477827664399,54,35,0,0,0,1,1,1
260.2781229024943,260.5335424036281,42,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.20717913832203,260.2781229024943,42,42,0,0,0,0,0,0,0
259.84726984126985,260.32456281179134,37,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259.766,259.84726984126985,37,63,1,0,0,0,0,0,0
259.2667709750567,259.766,44,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259.1390612244898,259.2319410430839,49,65,1,1,1,1,1,1,1,1
258.9184716553288,259.1390612244898,49,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.66305215419504,258.9184716553288,49,50,1,1,1,1,1,1,1,1,2,2,0,0,0,0,2,2,2,2,2,2,2,1
258.3263628117914,258.4656825396826,45,38,1,1,1,1,1,1,1,1,1,1,1,1
258.3263628117914,258.79076190476195,33,82,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1
257.6517002267574,258.3263628117914,33,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0
257.3614507936508,257.5123804988662,45,88,1,1,1,1,1,1,1,1,1,1,2,2,2
257.2685709750567,257.3614507936508,45,111,2,2,2,2,2,2,1,1
256.6880721088435,257.25696099773245,40,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
256.3746027210884,256.76934195011336,33,86,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
256.03662947845805,256.3746027210884,33,60,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2
255.80442993197278,255.93213968253968,38,49,4,4,2,2,2,2,2,2,1,0,0
255.72316009070295,255.80442993197278,39,87,2,2,2,1,1,1,1
255.58384036281177,255.72316009070295,40,96,1,1,1,1,1,1,1,1,0,0,0,0
255.39808072562357,255.58384036281177,40,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.13105124716554,255.39808072562357,40,104,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.0381714285714,255.13105124716554,40,113,2,2,2,2,2,2,2,2
254.87563174603173,255.0381714285714,40,97,0,0,0,1,1,1,1,1,2,2,2,2,2,2
254.7014820861678,254.84080181405892,38,76,0,1,1,1,1,1,1,1,1,2,2,2
254.59699229024943,254.7014820861678,38,88,1,1,1,1,1,2,2,2,0
254.45767256235825,254.59699229024943,38,100,1,1,1,1,1,1,1,1,1,1,1,1
254.3880126984127,254.5041124716553,50,42,1,1,1,1,1,1,1,1,1,1
254.29513287981857,254.43445260770974,45,79,2,2,2,2,2,2,2,2,2,2,1,3
254.28352290249433,254.45767256235825,38,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.07325941043084,254.29513287981857,45,108,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
253.9571596371882,254.07325941043084,45,91,1,2,2,2,2,2,2,2,2,2
253.94554965986396,254.0848693877551,38,58,1,1,1,1,1,1,1,1,1,1,1,1
253.48115056689343,253.94554965986396,38,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253.12124126984128,253.3882707482993,37,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3
253.08641133786847,253.16768117913833,49,38,0,0,1,1,1,1,1
253.00514149659864,253.12124126984128,37,46,0,0,0,0,0,0,1,1,1,1
252.64523219954648,253.109631292517,44,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252.19115918367348,252.68006213151926,37,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
252.1214993197279,252.19115918367348,36,57,-1,-1,-1,3,3,3
251.88929977324264,252.1214993197279,35,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
251.81963990929705,251.88929977324264,35,103,1,1,1,1,1,1
251.8080299319728,251.98217959183674,47,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251.6571002267574,251.81963990929705,35,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251.47134058956917,251.85446984126986,42,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
251.47134058956917,251.6571002267574,35,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251.33202086167802,251.47134058956917,42,39,1,1,1,1,1,1,1,1,1,1,1,1
251.28558095238097,251.47134058956917,35,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.99533151927437,251.28558095238097,35,114,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.91406167800454,250.99533151927437,35,112,1,1,1,1,1,1,1
250.80957188208617,250.91406167800454,35,102,2,2,2,2,2,2,2,2,2
250.63542222222222,250.80957188208617,35,38,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2
250.49610249433107,250.62381224489798,37,79,1,1,1,1,1,1,0,-1,-1,-1,-1
250.4264426303855,250.49610249433107,37,98,1,1,1,1,1,1
250.33356281179138,250.40322267573697,49,36,1,1,1,1,1,1
250.31034285714287,250.4264426303855,37,92,1,1,1,1,1,1,1,1,1,1
250.16973922902494,250.3090589569161,42,77,1,1,1,1,1,1,1,0,0,0,0,0
250.0304195011338,250.16973922902494,42,106,1,1,1,1,1,1,1,1,1,1,1,1
249.85626984126984,250.0304195011338,42,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249.4267006802721,249.93753968253966,37,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
249.34543083900226,249.4267006802721,37,75,0,0,0,0,0,0,0
249.25255102040816,249.34543083900226,37,34,1,1,1,1,0,0,0,0
248.8345918367347,249.32221088435372,44,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1
248.54434240362812,248.78815192743764,49,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
248.24119909297053,248.54434240362812,49,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248.13670929705216,248.37019274376416,33,62,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
248.0554394557823,248.13670929705216,33,102,1,1,1,1,1,1,1
247.98577959183675,248.0554394557823,33,103,2,2,2,2,2,2
247.9045097505669,247.98577959183675,33,83,2,2,2,2,2,2,2
247.20791111111112,247.28918095238095,45,37,1,1,1,1,1,1,1
247.19630113378685,247.9045097505669,33,96,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0
246.9641015873016,247.0802013605442,45,78,1,1,1,1,1,1,1,1,2,1
246.78995192743764,246.9641015873016,45,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246.72029206349205,246.78995192743764,45,49,0,0,0,2,1,1
246.26621904761905,246.8363918367347,40,89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245.94113968253967,246.36038276643993,33,75,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,1,1,1,1,1,1
245.59284036281178,245.94113968253967,33,49,0,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
245.39547074829932,245.49996054421769,38,46,2,2,2,2,2,2,2,2,1
245.3025909297052,245.39547074829932,39,66,3,2,2,2,2,2,2,-1
245.1748811791383,245.3025909297052,40,84,1,1,1,1,1,1,0,0,0,0,0
245.0820013605442,245.1748811791383,40,106,1,1,1,1,1,1,1,1
244.97751156462584,245.0820013605442,40,102,1,1,1,1,1,1,1,1,1
244.79175192743762,244.97751156462584,40,93,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
244.675652154195,244.79175192743762,40,109,2,2,2,2,1,1,1,1,1,1
244.59438231292515,244.675652154195,40,96,2,2,2,2,2,2,2
244.51311247165532,244.59438231292515,40,72,0,2,2,2,2,2,2
244.43184263038546,244.51311247165532,40,43,0,0,0,0,0,0,0
244.29123900226756,244.43184263038546,38,67,1,1,1,1,1,1,2,2,2,2,1,1,1
243.9661596371882,244.11708934240363,50,42,0,0,1,1,1,1,1,1,1,1,1,1,1
243.94293968253967,244.29123900226756,38,84,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243.9081097505669,244.000989569161,45,68,2,2,2,2,2,2,1,1
243.80361995464852,243.9081097505669,45,101,2,2,2,2,2,2,1,1,2
243.5249804988662,243.80361995464852,45,99,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
243.03736145124716,243.60625034013606,38,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
